Job Name,Job Description,posting date,Expereince,Location,Company Name,Job Applicatio link,Job Type
Installation Engineer,"About the Job We are looking for an experienced IT Infrastructure Installation Engineer to independently execute and oversee complex server and network deployments supporting enterprise physical security systems. In this mid-level role, you will take ownership of installation projects, configure advanced infrastructure components, troubleshoot technical issues, and ensure seamless integration between servers, network equipment, and security endpoints. You will collaborate with cross-functional teams, including physical security installers and sustaining operations, while mentoring junior engineers. This position demands strong technical expertise in Dell server platforms and Cisco networking, along with the ability to provide 24x7 support in a globally distributed environment. Key Responsibilities Lead hardware provisioning activities, including advanced RAID configuration and disk array optimization, to meet performance and redundancy requirements for high-write-volume security applications such as video storage systems. Configure and validate Integrated Dell Remote Access Controller (iDRAC) and Lifecycle Controller settings, ensuring firmware baselines are established using Dell OpenManage before OS deployment. Independently deploy operating systems via PXE boot automation or iDRAC Virtual Media methods, including Windows Server and hardened Linux distributions, ensuring compliance with corporate standards. Design and implement network segmentation strategies using VLANs and dedicated subnets to isolate physical security traffic (CCTV, PIDS, Intercom) from management networks. Configure Quality of Service (QoS) policies on Cisco Catalyst switches to prioritize high-bandwidth video streams, ensuring low latency and minimal packet loss for live monitoring and retention systems. Manage Power over Ethernet (PoE/PoE+) budgeting and monitoring on access layer switches, ensuring reliable power delivery to IP cameras, door readers, and security panels. Implement network device hardening best practices on Cisco IOS devices, including Access Control Lists (ACLs), disabling unnecessary services, and securing management protocols (SSH/HTTPS). Coordinate with network engineers and physical security installation teams to validate network readiness, port activations, and successful device-to-server communication paths. Execute comprehensive validation testing, including bandwidth saturation tests, physical layer distance checks, and latency measurements, before operational handoff to sustainment teams. Develop detailed documentation, including logical and physical topology diagrams, VLAN matrices, IP assignment records, and configuration backups. Provide 24x7 technical support for all in-scope infrastructure systems, performing root cause analysis and implementing corrective actions for medium-complexity issues. Deliver weekly project status updates and maintain programming sheet validations, as-built documentation, and asset management system accuracy throughout the deployment lifecycle. Required Skills Related field experience with 6+ years of hands-on experience in enterprise server and network infrastructure deployment. Strong expertise in Dell PowerEdge server platforms, including RAID controllers (PERC), iDRAC configuration, firmware management, and Lifecycle Controller operations. Proficient in Cisco networking technologies, including Catalyst switches, VLAN configuration, QoS implementation, PoE management, and IOS security hardening. Solid experience with Windows Server and Linux operating system deployment, administration, and troubleshooting in enterprise environments. Working knowledge of scripting languages (Python, PowerShell) and automation tools for configuration management and deployment acceleration. Excellent communication skills with the ability to collaborate across technical teams and provide mentorship to junior engineers while working in 24x7 rotational support models. Tools Required Server & Hardware Tools: Dell iDRAC, Lifecycle Controller, Open Manage, and RAID/PERC utilities for server provisioning, firmware baselining, and remote management. OS Deployment Tools: PXE boot infrastructure, iDRAC Virtual Media, Windows Server & Linux ISOs with hardening and automation scripts. Network Tools: Cisco IOS CLI, PoE management, VLAN/QoS configuration tools, network monitoring, and bandwidth/latency testing utilities. Automation &amp; Operations Tools: Ansible, Python, CMDB systems, configuration backup tools, and documentation/diagramming platforms for global 24x7 operations.",06/04/2026,Not Specified,2 Locations,Astreya,https://astreya.wd5.myworkdayjobs.com/en-US/life-at-astreya-opportunities/job/Hyderabad-India/Installation-Engineer_R0014287,Full time
Senior Site Reliability Engineer,"Salary Range $98,040.00 - $154,800.00 USD (Salary) Please note that the salary information provided herein is base pay only (gross); it does not include other forms of compensation which may or may not apply to this specific position, namely, performance-based bonuses, benefits-related payments, or other general incentives - none of which are guaranteed, may be subject to specific eligibility requirements, and are wholly within the discretion of Astreya to remit. Further, the salary information noted above is a range that consists of a minimum and maximum rate of pay for this specific position. Where an applicant or employee is placed on this range will depend and be contingent on objective, documented work-related considerations like education, experience, certifications, licenses, preferred qualifications, among other factors. Astreya  offers comprehensive  b enefits to all Regular, Full-Time Employees,   including: Medical provided through Cigna (PPO, HSA, EPO options) / Medical provided through Kaiser (HMO option only) for California employees only Dental provided through Cigna (DPPO & DHMO options) Nationwide Vision provided through VSP Flexible Spending Account for Health & Dependent Care Pre-Tax Account for Commuter Benefit/Parking & Transit (location-specific) Continuing Education and Professional Development via various integrated platforms, e.g. Udemy and Coursera Corporate Wellness Program Employee Assistance Program Wellness Days 401k Plan Basic Life, Accidental Life, Supplemental Life Insurance Short Term & Long Term Disability Critical Illness, Critical Hospital, and Voluntary Accident Insurance Tuition Reimbursement (available 6 months after start date, capped) Paid Time Off (accrued and prorated, maximum of 120 hours annually) Paid Holidays Any other statutory leaves, paid time, or other fringe benefits required under state and federal law",06/04/2026,Not Specified,2 Locations,Astreya,https://astreya.wd5.myworkdayjobs.com/en-US/life-at-astreya-opportunities/job/Seattle-WA/Senior-Site-Reliability-Engineer_R0013819,Full time
Network Operations Engineer I - Client Onsite,"Network Operations Engineer I - Client Onsite Work Location: Denver, CO  Our Tier 1 NOC Engineer will be the first point of contact for network monitoring, troubleshooting, and incident resolution in a data center network environment. This role is responsible for proactively identifying network issues, managing tickets, escalating incidents as needed, and ensuring the stability of critical network infrastructure. Our Tier 1 NOC Engineer will operate within a structured ticketing system, ensuring efficient alert acknowledgment, fault isolation, and escalation processes. They will follow documented Methods of Procedure (MOPs) and Standard Operating Procedures (SOPs) to drive continuous operational improvements and maintain high availability. Key Responsibilities Network Monitoring & Incident Response Operate and troubleshoot Data Center networks, including associated routing and switching devices. Perform fault isolation and resolution based on troubleshooting outcomes. Detect and diagnose various error/failure conditions across a range of network device types. Coordinate with smart hands teams and network equipment manufacturers to resolve issues and restore service. Work cross-functionally and cross-regionally with other network operational support teams. Partner with internal teams to escalate and restore service, minimizing impact to operations. Incident Response & Ticket Management Ticket Monitor the DC network infrastructure ticket queue, taking action on alerts or issues in accordance with Service Level Agreements (SLAs). Acknowledge, track, and document all incidents, ensuring detailed records of troubleshooting steps and resolution processes. Categorize incidents based on severity, impact, and urgency, ensuring proper prioritization. Manage and escalate critical events, maintaining clear and concise communication with stakeholders. Ensure up-to-date tracking of incident resolution steps, maintaining accurate logs in ticketing systems. Monitor blocked cases and assist in resolving ticket escalations, ensuring adherence to operational workflows. Process Optimization & Documentation Document and optimize operational processes and procedures, ensuring best practices are followed. Support deployment, move, add, and change teams for data center network operations. Partner with audit teams to ensure accurate inventory and documentation of network infrastructure. Follow Return Merchandise Authorization (RMA) processes and procedures for all relevant vendors. Maintain up-to-date documentation on network changes, such as VLANs, subnet configurations, and DNS updates.   Automation & Continuous Improvement Contribute to the creation of monitors, alerts, dashboards, and metrics to drive efficiency improvements. Identify areas for automation and participate in developing solutions using scripting or coding skills (Python, C, C++ preferred). Recommend enhancements to monitoring tools, ticketing workflows, and operational best practices. Required Qualifications & Skills Technical Skills Understanding of networking fundamentals, including IP addressing, VLANs, routing, and switching. Experience with network monitoring tools (e.g., SolarWinds, Nagios, PRTG, or similar). Knowledge of ticketing systems (e.g., ServiceNow, Jira, or equivalent). Familiarity with troubleshooting physical network components, including cables, patch panels, optics, and transceivers. Ability to diagnose and isolate Layer 1–3 network issues and escalate as needed. Basic knowledge of command-line interfaces (CLI) for routers and switches is a plus. Soft Skills & Work Ethic Strong problem-solving skills with a proactive approach to troubleshooting. Excellent communication and documentation skills for incident reporting and escalation. Ability to work in a fast-paced environment, prioritizing tasks effectively. Detail-oriented mindset, ensuring accuracy in logs, ticket updates, and network documentation. Experience & Education Associate’s or Bachelor’s degree in IT, Networking, or a related field (or equivalent experience). 1-2 years of experience in a technical support, help desk, or NOC role preferred. Certifications preferred: CCNA (Cisco Certified Network Associate) Network+ (CompTIA)",06/04/2026,Not Specified,"Dublin, Ireland",Astreya,https://astreya.wd5.myworkdayjobs.com/en-US/life-at-astreya-opportunities/job/Dublin-Ireland/Network-Operations-Engineer-I---Client-Onsite_R0013489,Full time
Logistics & Supply Chain Security Analyst,"Position Summary: The Logistics & Supply Chain Security Analyst is responsible for monitoring, analyzing, and interpreting global logistics data to identify security risks, operational anomalies, and emerging threats across the end-to-end supply chain. This role serves as a critical analytical function within the security program, transforming data from control tower systems, risk intelligence platforms, and operational inputs into actionable insights.   The analyst will leverage tools such as Everstream, Cargo Signal, and shipment visibility platforms to provide real-time risk awareness, support incident response, and drive continuous improvement of security controls. This role partners closely with logistics, warehouse operations, Control Tower, transportation providers, and security leadership to strengthen risk visibility and reduce exposure across global operations. Key Responsibilities: Monitor control tower dashboards, shipment visibility tools, and risk intelligence platforms (e.g., Everstream, Cargo Signal) to identify delays, disruptions, route deviations, and emerging threats Analyze data across multiple inputs including transportation activity, warehouse operations, security audits, incident reporting, and carrier performance to identify trends and systemic risks Support real-time risk visibility by triaging alerts, identifying high-impact events, and escalating disruptions as needed Evaluate shipment characteristics such as value, routing, lane risk, and carrier performance to recommend appropriate security controls Perform trend analysis on theft, loss, tampering, delay, and diversion incidents to identify patterns across locations, carriers, and transportation lanes Partner with Control Tower, regional operations, and security teams to investigate anomalies and suspicious activity Develop and maintain dashboards, KPIs, and reporting for both operational teams and executive leadership Translate complex data into clear, actionable insights and recommendations to enhance SOPs and security controls Track and report on risk tiers, shipment volumes, incident rates, and control effectiveness Support audits, compliance reviews, and continuous improvement initiatives through data validation and reporting Required Qualifications: 3-5 years of experience in supply chain analytics, logistics operations, risk analysis, or security operations. Must have experience in logistics ops, milestone message, ASNs, EDI, tracking Experience with control tower tools and shipment visibility platforms. Advanced Excel skills and experience with analytics tools. Strong analytical mindset with the ability to identify trends in large datasets. Excellent communication skills with the ability to translate data into business risk language. Salary Range $72,960.00 - $115,200.00 USD (Salary) Please note that the salary information provided herein is base pay only (gross); it does not include other forms of compensation which may or may not apply to this specific position, namely, performance-based bonuses, benefits-related payments, or other general incentives - none of which are guaranteed, may be subject to specific eligibility requirements, and are wholly within the discretion of Astreya to remit. Further, the salary information noted above is a range that consists of a minimum and maximum rate of pay for this specific position. Where an applicant or employee is placed on this range will depend and be contingent on objective, documented work-related considerations like education, experience, certifications, licenses, preferred qualifications, among other factors. Astreya  offers comprehensive  b enefits to all Regular, Full-Time Employees,   including: Medical provided through UHC (PPO, HSA, Surest options) / Medical provided through Kaiser (HMO option only) for California employees only Dental provided through UHC Nationwide Vision provided by UHC Flexible Spending Account for Health & Dependent Care Pre-Tax Account for Commuter Benefit/Parking & Transit (location-specific) Continuing Education and Professional Development via various integrated platforms, e.g. Udemy and Coursera Corporate Wellness Program provided by Goomi Group Employee Assistance Program Wellness Days 401k Plan Basic and Supplemental Life Insurance Short Term & Long Term Disability Critical Illness, Critical Hospital, and Voluntary Accident Insurance Tuition Reimbursement (available 6 months after start date, capped) Paid Time Off (accrued and prorated, maximum of 120 hours annually) Paid Holidays Any other statutory leaves, paid time, or other ancillary benefits required under state and federal law",06/05/2026,Not Specified,"Santa Clara, CA",Astreya,https://astreya.wd5.myworkdayjobs.com/en-US/life-at-astreya-opportunities/job/Santa-Clara-CA/Logistics---Supply-Chain-Security-Analyst_R0015349,Full time
Reverse Logistic Tech I,"Roles and Responsibilities: ● Support & cross-train into all L1 ITAM services as needed to maintain day to day operations for forward and reverse logistics. ● Assist with inventory, asset management and e-recycling. ● Use ticketing systems with a focus on customer service, SOP adherence, and quality. ● Use ticketing systems to report individual work accomplishments and to track metrics. ● Utilize inventory data management software to maintain inventory accuracy and workflow. ● Triage, handle and fulfil customer requests via a web portal and in person as needed. ● Receive and inspect return shipments. Verify accurate deliveries against hardware return requests while looking for damages, shortages, wrong items and other concerns; notify the appropriate person or vendor. ● Load and unload shipments; loading dock duties as assigned. ● Maintain inventory records; assess department or warehouse needs and order supplies as appropriate; maintain stock records. ● Unbox, stock inventory on shelves, break down packing materials. ● Assist in inventory procedures including the actual total count of stock items and spot check as needed. ● Perform cleanup duties to maintain the warehouse in a safe and orderly manner. ● Contribute to large scale global projects as needed. ● Hardware data destruction and collection for e-recycle. ● Hardware sanitization and quality checks to ensure hardware reliability and reuse. ● Coordination with Third party vendors for executing collection and recycling activities. ● Other duties as required. This list is not meant to be a comprehensive inventory of all responsibilities assigned to this position. Required Qualifications/Skills: ● High school diploma or general education degree (GED) and 2+ years’ related experience and/or training; or equivalent combination of education and experience. ● High attention to detail and ability to follow other technicians’ direction to ensure quality. ● Effectively utilize ticket, inventory, and dispatch management systems. ● Determines methods and procedures on new assignments and may coordinate activities of other personnel. ● Networks with key contacts outside one’s own area of expertise. ● Proven ability to adapt to changing priorities, conditions, and circumstances while ensuring important deadlines are met. ● Strong organizational skills including effective record-keeping and maintenance techniques. ● Basic knowledge of computer hardware with the ability to learn new software. ● Proficiency working with standard desktop PC tools and applications, such as MS Office, MS Outlook, web browsers, etc. ● If applicable at site, ability to operate material handling equipment – pallet jacks and forklifts (if certified) is a plus. ● Understands policies and objectives of the assigned program and corresponding activities. ● Knowledge of health and safety regulations. ● Proficient English communication in terms of speaking,writing and reading.",06/05/2026,Not Specified,"Gurgaon, India",Astreya,https://astreya.wd5.myworkdayjobs.com/en-US/life-at-astreya-opportunities/job/Gurgaon-India/Reverse-Logistic-Tech-I_R0015363,Full time
Reverse Logistic Technician I,"Your Roles and Responsibilities: ● Support & cross-train into all L1 ITAM services as needed to maintain day to day operations for forward and reverse logistics. ● Assist with inventory, asset management and e-recycling. ● Use ticketing systems with a focus on customer service, SOP adherence, and quality. ● Use ticketing systems to report individual work accomplishments and to track metrics. ● Utilize inventory data management software to maintain inventory accuracy and workflow. ● Triage, handle and fulfil customer requests via a web portal and in person as needed. ● Receive and inspect return shipments. Verify accurate deliveries against hardware return requests while looking for damages, shortages, wrong items and other concerns; notify the appropriate person or vendor. ● Load and unload shipments; loading dock duties as assigned. ● Maintain inventory records; assess department or warehouse needs and order supplies as appropriate; maintain stock records. ● Unbox, stock inventory on shelves, break down packing materials. ● Assist in inventory procedures including the actual total count of stock items and spot check as needed. ● Perform cleanup duties to maintain the warehouse in a safe and orderly manner. ● Contribute to large scale global projects as needed. ● Hardware data destruction and collection for e-recycle. ● Hardware sanitization and quality checks to ensure hardware reliability and reuse. ● Coordination with Third party vendors for executing collection and recycling activities. ● Other duties as required. This list is not meant to be a comprehensive inventory of all responsibilities assigned to this position. Required Qualifications/Skills: ● High school diploma or general education degree (GED) and 2+ years’ related experience and/or training; or equivalent combination of education and experience. ● High attention to detail and ability to follow other technicians’ direction to ensure quality. ● Effectively utilize ticket, inventory, and dispatch management systems. ● Determines methods and procedures on new assignments and may coordinate activities of other personnel. ● Networks with key contacts outside one’s own area of expertise. ● Proven ability to adapt to changing priorities, conditions, and circumstances while ensuring important deadlines are met. ● Strong organizational skills including effective record-keeping and maintenance techniques. ● Basic knowledge of computer hardware with the ability to learn new software. ● Proficiency working with standard desktop PC tools and applications, such as MS Office, MS Outlook, web browsers, etc. ● If applicable at site, ability to operate material handling equipment – pallet jacks and forklifts (if certified) is a plus. ● Understands policies and objectives of the assigned program and corresponding activities. ● Knowledge of health and safety regulations. ● Proficient English communication in terms of speaking,writing and reading.",06/05/2026,Not Specified,"Bangalore, India",Astreya,https://astreya.wd5.myworkdayjobs.com/en-US/life-at-astreya-opportunities/job/Bangalore-India/Reverse-Logistic-Technician-I_R0015365,Full time
Feedback Moderator II,"What this Job Entails:  The Feedback Moderator II is responsible for monitoring and responding to tester feedback groups including providing technical support, triaging of issues, reporting bugs and escalating issues. Scope:  Works on assignments that are moderately difficult, requiring judgment in resolving issues Requires some instruction on new assignments and infrequent checks on daily work Your Roles and Responsibilities: Provide periodic reporting of volume and status of feedback reports, including google group feedback and issues reported on bugs. Share product, program and process knowledge with other team members to help knowledge growth. Answer questions from testers and follow through to investigate issues and track root causes. Track issues to identify gaps over time and highlight those issues to PgM lead. Create better documentation around our processes and resources.  Other duties as required. This list is not meant to be a comprehensive inventory of all responsibilities assigned to this position Required Qualifications/Skills: Associate's degree (A.A) or equivalent from two-year college or technical school and 2 to 5 years’ related experience and/or training; or equivalent combination of education and experience Exercises judgment within defined procedures and practices to determine appropriate action Organized and detail oriented Excellent customer support skills Strong problem solving and writing skills is a must Excellent critical thinking skills Capacity to manage high pressure, short timelines and willingness to be flexible Team collaboration skills Strong multi-tasking skills and ability to adapt to rapidly changing development project Knowledgeable of Google products and Google Sheets  Must be reliable and have an excellent work ethic Preferred Qualifications:  Excel skills Physical Demand & Work Environment: Must have the ability to perform office-related tasks which may include prolonged sitting or standing Must have the ability to move from place to place within an office environment Must be able to use a computer Must have the ability to communicate effectively  Some positions may require occasional repetitive motion or movements of the wrists, hands, and/or fingers Salary Range $17.36 - $27.40 USD (Hourly) Please note that the salary information provided herein is base pay only (gross); it does not include other forms of compensation which may or may not apply to this specific position, namely, performance-based bonuses, benefits-related payments, or other general incentives - none of which are guaranteed, may be subject to specific eligibility requirements, and are wholly within the discretion of Astreya to remit. Further, the salary information noted above is a range that consists of a minimum and maximum rate of pay for this specific position. Where an applicant or employee is placed on this range will depend and be contingent on objective, documented work-related considerations like education, experience, certifications, licenses, preferred qualifications, among other factors. Astreya  offers comprehensive  b enefits to all Regular, Full-Time Employees,   including: Medical provided through UHC (PPO, HSA, Surest options) / Medical provided through Kaiser (HMO option only) for California employees only Dental provided through UHC Nationwide Vision provided by UHC Flexible Spending Account for Health & Dependent Care Pre-Tax Account for Commuter Benefit/Parking & Transit (location-specific) Continuing Education and Professional Development via various integrated platforms, e.g. Udemy and Coursera Corporate Wellness Program provided by Goomi Group Employee Assistance Program Wellness Days 401k Plan Basic and Supplemental Life Insurance Short Term & Long Term Disability Critical Illness, Critical Hospital, and Voluntary Accident Insurance Tuition Reimbursement (available 6 months after start date, capped) Paid Time Off (accrued and prorated, maximum of 120 hours annually) Paid Holidays Any other statutory leaves, paid time, or other ancillary benefits required under state and federal law",06/05/2026,Not Specified,"Mountain View, CA",Astreya,https://astreya.wd5.myworkdayjobs.com/en-US/life-at-astreya-opportunities/job/Mountain-View-CA/Feedback-Moderator-II_R0015495,Full time
Project & Program Management III,"Job Description & Responsibilities : This role requires attention to detail in the following areas: Demand management -  Understand the workload forecasting process, ensuring placeholders are accurately created, tracked, and updated to reflect real-time business needs.  Coordinate with planning cycles, collaborate with xfn teams as needed. . Audit and maintain the integrity of the PCS process, ensuring data is clean and actionable for leadership decision-making. Perform demand risk assessments, create correct demand signals and maintain sanity of demand signals. Keep a track of all forecast in a POR format and maintain demand change versioning. Track machine fulfilment and supply. Conduct triaging of GCP capacity quota increase requests to enable all customers to scale their GCP workloads. Resolve outstanding quota/capacity requests, with support from partner teams as needed, in alignment with Service Level Objectives (SLOs). Process new requests for no capacity plan exceptions and ensure exception reporting accuracy. Prepare weekly performance metrics for review. Perform demand and supply gap analysis, report rolling supply plan against demand plan. Support customer quota requests across key events including Black-Friday Cyber Monday, new product launches and other large customer events. Handle ad-hoc tasks, where applicable, for operational throughput and towards the overall program & service offerings.",06/05/2026,Not Specified,"Bangalore, India",Astreya,https://astreya.wd5.myworkdayjobs.com/en-US/life-at-astreya-opportunities/job/Bangalore-India/Project---Program-Management-III_R0015480,Full time
Enterprise Network Lab Engineer,"About the Role   We are looking for a hands-on Enterprise Network Lab Engineer to own and operate our client'senterprise network validation lab. This role is the bridge between network architecture and production deployment — you will take use cases from concept through rigorous lab validation and deliver complete, production-ready designs backed by test evidence.   You will work closely with network architects, vendors, and engineering teams to validate new technologies, verify platform upgrades, and stress-test configurations before they touch the production network. You are equally comfortable racking gear and writing a Python script to automate test runs.   What You Will Do   Lab Validation & Testing Receive network use cases from architecture, engineering, or business stakeholders and translate them into structured lab test plans covering functional, performance, resiliency, and failure-scenario testing Execute high-touch validation of enterprise networking technologies including switching, routing, wireless, SD-WAN, firewalling, and network automation platforms Deliver complete validation packages including: Logical and physical topology diagrams Device configurations (sanitized and version-controlled) Step-by-step test procedures and results Pass/fail summaries with root cause analysis for failures Go/No-Go recommendations with supporting evidence Perform rack and stack of lab equipment when required — cable management, power sequencing, console access setup, and physical layer verification Design & Documentation Produce clear, detailed lab reports that can be handed directly to production engineering teams for deployment Maintain up-to-date physical and logical topology documentation for all active lab topologies Document configurations using version control (Git) so all tested configs are traceable and reusable Build and maintain a library of validated reference architectures and design patterns Vendor Collaboration Partner with network vendors (Cisco, Arista, Juniper, Palo Alto, Aruba, etc.) to conduct joint proof-of-concept testing and feature validation Drive vendor-supported test engagements including bug reproduction, feature requests, and interoperability testing Evaluate new hardware and software releases against defined acceptance criteria before recommending adoption Manage loaner equipment logistics and coordinate lab access for vendor engineers Automation & CI/CD Write scripts (Python, Bash, Ansible) to automate repetitive lab tasks — device provisioning, configuration push, test execution, and results collection Build or maintain CI/CD pipelines (Jenkins, GitLab CI, GitHub Actions) for automated configuration validation and regression testing Develop test automation frameworks using tools such as pyATS, Robot Framework, Batfish, or NAPALM Integrate lab test results into reporting dashboards or ticketing systems to provide traceability from test run to design decision Able to leverage AI agents / tools to automate some tasks, testing and analysis       Required Skills  5+ years of handson enterprise network engineering experience  Deep expertise in at least two of the following domains: campus switching, data center fabric, SDWAN, wireless LAN, network security, WAN/ISP connectivity Strong understanding of routing protocols (BGP, OSPF, EIGRP), switching (VLAN, STP, LACP, VXLAN), and overlay technologies (EVPN, VxLAN, LISP) Proficiency with network operating systems across multiple vendors (Cisco IOS/NXOS, Arista EOS, Juniper Junos, or equivalent) Ability to read, write, and interpret network configurations at a detailed level Experience creating professional grade topology diagrams ( draw.io , Visio, Lucidchart) and technical documentation Scripting capability in Python or equivalent — must be able to write working scripts independently, not just modify existing ones Familiarity with Git based workflows and version-controlled config management Demonstrated ability to utilize AI agents/tools for the automation of tasks, testing, and analysis. Physical lab skills: rack and stack, cable management, console cabling, power management, and hardware troubleshooting  Preferred Experience with network automation tooling: Ansible, Nornir, NAPALM, pyATS, Batfish, NetBox/Nautobot Exposure to CI/CD pipelines (GitLab CI, GitHub Actions, Jenkins) applied to network configuration workflows Knowledge of infrastructure-as-code concepts as applied to networking Experience in a dedicated network validation or solutions engineering lab environment Certifications: CCNP / CCIE (Enterprise or Data Center), JNCIP, ACE, or equivalent professional level certification Familiarity with structured test methodology frameworks (RFC 2544, RFC 6349, IETF test standards) Experience working directly with vendor presales, SE, or TAC teams in a formal lab engagement   How You Work   You are methodical and documentation driven — you do not consider a test complete until the results are written up and the configs are committed  You can take a loosely defined use case and independently structure it into a formal test plan without handholding  You hold yourself to a high bar for accuracy — a design that passes your lab should work in production  You communicate clearly across technical and nontechnical audiences — your reports are read by architects, engineers, and managers alike  You are comfortable pushing back on a vendor if test results do not meet acceptance criteria and can articulate the technical basis for your findings  You manage your own lab workload, prioritize concurrent test engagements, and communicate schedule risks proactively What Success Looks Like  In your first 90 days: You have stood up at least one end-to-end lab topology independently and delivered a complete validation report You understand the existing lab inventory, active topologies, and inflight test engagements You have established working relationships with at least two vendor SE teams     At 6 months: Validation lab turnaround time is predictable and documented design deliverables are consistently productionready At least one test workflow is partially or fully automated via scripting or CI/CD pipeline Your lab reports are used as the primary evidence gate before production deployments go through change management Salary Range $98,040.00 - $154,800.00 USD (Salary) Please note that the salary information provided herein is base pay only (gross); it does not include other forms of compensation which may or may not apply to this specific position, namely, performance-based bonuses, benefits-related payments, or other general incentives - none of which are guaranteed, may be subject to specific eligibility requirements, and are wholly within the discretion of Astreya to remit. Further, the salary information noted above is a range that consists of a minimum and maximum rate of pay for this specific position. Where an applicant or employee is placed on this range will depend and be contingent on objective, documented work-related considerations like education, experience, certifications, licenses, preferred qualifications, among other factors. Astreya  offers comprehensive  b enefits to all Regular, Full-Time Employees,   including: Medical provided through UHC (PPO, HSA, Surest options) / Medical provided through Kaiser (HMO option only) for California employees only Dental provided through UHC Nationwide Vision provided by UHC Flexible Spending Account for Health & Dependent Care Pre-Tax Account for Commuter Benefit/Parking & Transit (location-specific) Continuing Education and Professional Development via various integrated platforms, e.g. Udemy and Coursera Corporate Wellness Program provided by Goomi Group Employee Assistance Program Wellness Days 401k Plan Basic and Supplemental Life Insurance Short Term & Long Term Disability Critical Illness, Critical Hospital, and Voluntary Accident Insurance Tuition Reimbursement (available 6 months after start date, capped) Paid Time Off (accrued and prorated, maximum of 120 hours annually) Paid Holidays Any other statutory leaves, paid time, or other ancillary benefits required under state and federal law",05/05/2026,Not Specified,"Santa Clara, CA",Astreya,https://astreya.wd5.myworkdayjobs.com/en-US/life-at-astreya-opportunities/job/Santa-Clara-CA/Enterprise-Network-Lab-Engineer_R0015468,Full time
